asin,date,manufacturer,price,rank,average_rate,num_of_rate,review_url
B00WC0KJM0,2016-06-24,Asustek,19094.0,9367.0,3.5,6,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00WC0KJM0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A25%3A58Z&v=2&sig=G6EyafHItDuTJs1vSvys3Pj8aEoutMQtJJ8xsF0IKKw%3D
B00PC7PDSA,,Motorola,19979.0,7198.0,3.9,112,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PC7PDSA&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A03Z&v=2&sig=Oxa29T7RfBysJJ5v8%2FmCqTlHFEQ7dQxudVJzAsn9OTE%3D
B00OXDS34K,2014-11-21,ASUSTek,19600.0,103541.0,4.0,28,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00OXDS34K&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A07Z&v=2&sig=RzBapLvPgl31r0kYHq1XpX9mtovF%2FDKInG02JnUWqhM%3D
B00Z61O3G0,,,19990.0,62591.0,1.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Z61O3G0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A12Z&v=2&sig=GqgraUbLCewxkisFKP6aHMs%2FQbDY95XxhLoPziv5Nfg%3D
B019XMPY1A,,Youngs,19973.0,927423.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019XMPY1A&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A18Z&v=2&sig=pBnu1Le%2F3q3VRSPQRZD09zRN599ksz1Er0BtToP%2FwYQ%3D
B01DCX5LWI,,NO.1,19980.0,270225.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DCX5LWI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A21Z&v=2&sig=rehDIuw6CfJO%2FrVPxF6Ozrf6s2wppoEn8lA8rx1elsc%3D
B01DG9YV8I,,NO.1,19980.0,48723.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DG9YV8I&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A24Z&v=2&sig=w%2FJhl6yRopwpLUiFoETLE3ITw5Wi22fIUwOYAUhau3Y%3D
B01EUKM5KI,,株式会社フューチャーズ,19800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EUKM5KI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A27Z&v=2&sig=YbJ9Giq9aAQrV5RYOe%2F4b3Qwnje7Xyd3GOVU%2BfC4kzY%3D
B01C3O5V36,,FCMADE,19800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01C3O5V36&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A29Z&v=2&sig=i2HNaFVF2desB6wcx%2F88X9UQwUBR63Ian%2Bbg%2FauNHyU%3D
B01H5GV2Z8,,IQI,19899.0,78694.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01H5GV2Z8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A32Z&v=2&sig=FSPqjT2oxoZPtMCdBPtfTsF%2Fz2wtPG4TpNJoUYyw2g8%3D
B012A2YBX2,,KKmoon,19872.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B012A2YBX2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A34Z&v=2&sig=WWjwQV5WQHlSQPmjW5HRDii2QQrI6ubSjOT6zRIKPMY%3D
B01DNNWXFK,,RZHHC,19726.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DNNWXFK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A36Z&v=2&sig=YFTawBOQMgJwFPwAWkoEB9nUdL71hm3sUMFPOmnmj34%3D
B0178WM1F4,,Diesel,19800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WM1F4&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A39Z&v=2&sig=jBKNeZDYQT6%2BD7DGNsy2sXFnVgS0eC1gM%2FEZ2dvVibo%3D
B01FFAZIR4,2016-05-19,Withings,22790.0,8528.0,3.7,6,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FFAZIR4&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A41Z&v=2&sig=kg6883g9WF3QuOq%2BZVkHJzCJI6jOEG9nTwbPsKWFB58%3D
B00OUEN9IC,,Motorola,22780.0,67331.0,3.9,112,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00OUEN9IC&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A46Z&v=2&sig=g0JqxD1XllAyFCxgCh4bfD5iyAXApaoEqujKbap0H6w%3D
B0166N32VI,,Pebble,22300.0,56150.0,4.3,3,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0166N32VI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A53Z&v=2&sig=3DNj65lekj5uHZMgfybng5IN1F0HYSnh%2BCTVUO%2BR0eI%3D
B01DW0GHEC,,DM360,22057.0,185227.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DW0GHEC&atag=kyoheikoga04-22&exp=2016-06-29T10%3A26%3A58Z&v=2&sig=t3RW6F9yIVUijP0CvMvxDdxO%2Bhc%2FpDCbJIb8AtbwCeI%3D
B019XMPZKU,,Youngs,22510.0,295576.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019XMPZKU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A01Z&v=2&sig=6I59FTqLL9hOOZRlGpHS3zQD6PdiMSnEu6LsjG8XhcM%3D
B01E3SZGC6,,Haier,22093.0,512659.0,4.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01E3SZGC6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A03Z&v=2&sig=ymd0qIRnzq8o2%2FnLqUoh2E%2BFjAZvtvmJyUqNove%2FeRM%3D
B01028PX56,,Polar,22000.0,1060609.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01028PX56&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A08Z&v=2&sig=f6T1qjv%2F%2FkPgCkN0bYlAKQi8WP8pP61P%2BvXKCoXu6UQ%3D
B00Z946WYU,2015-07-17,LG Electronics Japan,,175235.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Z946WYU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A10Z&v=2&sig=tQZ8v0qqkoaVFUXdESTUNry1TbWfZXkgg3IC1jvObvs%3D
B0178WN07W,,KESS Global Inc.,22593.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WN07W&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A17Z&v=2&sig=3IEjW%2FVcTJ%2FPGt4gJVZtZfqybAkppfHKdkP9qy%2B6M7Q%3D
B0178WKJX0,,KESS Global Inc.,22876.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WKJX0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A20Z&v=2&sig=6yfPs2fj6A6CEWLcnHczxfjvO%2FyM8Q00ujEgynxwqII%3D
B01EF7R0CY,,ZGPAX,22466.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01EF7R0CY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A22Z&v=2&sig=fzHKoNVleiq%2FgmH%2BNTEpp0mFH4RnT3z9ZfT253cCjME%3D
B00PD8JY60,,Motorola,22800.0,120869.0,3.9,112,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PD8JY60&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A24Z&v=2&sig=NM6usfzS1j%2B%2BBopRBztBWd%2BFLbLdCM3u3T1vuAZATBQ%3D
B00N9OAQI0,,ソニー,22380.0,8231.0,3.5,44,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00N9OAQI0&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A29Z&v=2&sig=YvQwynWOBnnljYSHwnTKlaI1vdXKwEZUt%2BF5jiPh0y8%3D
B019O8ZCC4,,Pebble,23780.0,231080.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019O8ZCC4&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A34Z&v=2&sig=BYLSk4l%2FUXp6xZ3TfQcLBIWC2EyJKXQ5em9BvtrrIpI%3D
B01BRAIZV2,,Elephone,23222.0,516422.0,3.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BRAIZV2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A36Z&v=2&sig=cezaxcdc3xic6hLvbLrC9GVcpjPHWTNj4jY6jYi%2FKg0%3D
B00WSBXMP4,,cookoo,23142.0,1022672.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00WSBXMP4&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A41Z&v=2&sig=BPoWff0y0QSPtaVnLU%2Bi%2BzdCmpZVK30UXlRD1h5BSF0%3D
B019XMPXUM,,Youngs,23364.0,910831.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B019XMPXUM&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A48Z&v=2&sig=Ij6nv9lJjNp89SVjXC3%2FW%2Feow0umrm2l8E23Gc%2FTE9Q%3D
B009ZD5ZSU,,,23800.0,384265.0,5.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B009ZD5ZSU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A51Z&v=2&sig=JJnLia2g6OvddyiXreAByf2SagQ21XdFdTJ0xdaKUg4%3D
B00PI2LHG6,,Sincere　Inc.,23000.0,77015.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PI2LHG6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A27%3A56Z&v=2&sig=BAPS%2FaRhqXbKM%2BYglnf%2BIHvOm7vdqfQkNvqbjuO%2Fy%2BE%3D
B00XE6J4AO,,CooKoo,23142.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00XE6J4AO&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A00Z&v=2&sig=8DimGbYhfQFqvW3Vmtdfp5vzXAMnVOgpEHUNkF8d4S4%3D
B0178WPLK6,,KESS Global Inc.,23955.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WPLK6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A02Z&v=2&sig=%2BiRH7j0Zp%2Ft4pbN1hBSkHQnvG8Av7g0t%2Bl5KK3rR0HY%3D
B0178WKLSI,,KESS Global Inc.,23759.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WKLSI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A05Z&v=2&sig=UPDuY8FxVOFt62v6NQ0n3Z77SJTLHy7Oe%2F00v7W1kA4%3D
B0178WPVNS,,KESS Global Inc.,23096.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WPVNS&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A07Z&v=2&sig=7ICWs30i431LwSTqUA8lCYeO8YiL6htL0gyYzgmoKnk%3D
B01FVE1TIQ,,COOKOO,23142.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FVE1TIQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A09Z&v=2&sig=G83zuxw0sfrySyzhq1ampE15D80pKme7AEYdbKpNi1k%3D
B01DITTJK6,,LEMFO,23254.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DITTJK6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A12Z&v=2&sig=YG8f4NZO7Ctk4NYOzKUqcQHIQ3XZY%2BOuB5lXHo0zeEI%3D
B0184HP0Y6,,Sony,23100.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0184HP0Y6&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A14Z&v=2&sig=y%2F0BOkoR7hDXQTuEJfo8ytcyS3DY%2BI8A1NEsp5hY2v4%3D
B00Z61NVZ4,,,24890.0,16481.0,4.3,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00Z61NVZ4&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A20Z&v=2&sig=UQV%2FjuZH88KPOvJMcU6V6uJywY4vz7Qj5P8o7OQXrEg%3D
B00UMXK4TW,,ソニー,24460.0,106460.0,4.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00UMXK4TW&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A28Z&v=2&sig=Ncwwz1iH6S1e3DDhQu85vRcn%2FJzHVy2tJFfR2LsQuvc%3D
B01DA5OQ0Q,,Aiwatch,24865.0,703816.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DA5OQ0Q&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A32Z&v=2&sig=tJFy4MNBvdju6S3ahNU1WO9D7HPCy9qcvynG26xuKpw%3D
B00IA9FKMQ,,pebble,24000.0,249210.0,3.2,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00IA9FKMQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A35Z&v=2&sig=GEBks2eA30vqw1Z19nJmqzQbrqtbBEALzVnStQPCKV8%3D
B00ZZ7588W,,Origin,24880.0,567020.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00ZZ7588W&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A39Z&v=2&sig=p9cJVChN2e1vbz%2BCVd8QGt8%2F6EEhyQigVPe5NNZ0V58%3D
B0178WL7A4,,ECO Sound Engineering,24323.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WL7A4&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A42Z&v=2&sig=3j0OOnmxwm9nTTiT6nJFwxLxwkymJctTq%2FZxwl7IzLU%3D
B0148LUM54,,,24500.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0148LUM54&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A44Z&v=2&sig=jvne73tHs1h9oOqFVDUQMKHxW8zE0jrBiuAKmzBbUX8%3D
B0148LUQAU,,,24500.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0148LUQAU&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A47Z&v=2&sig=nUEL6P1F256%2F%2Fhobg9Zm1pdsOrGFOBxP6iwSUBJsNcQ%3D
B0148LUT3Y,,,24163.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0148LUT3Y&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A49Z&v=2&sig=%2F5nZ1YrLgB2%2BdRpTfYfLIBPz28iZAxittFxg6QMRcaE%3D
B0178WM41A,,KESS Global Inc.,24409.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WM41A&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A52Z&v=2&sig=1NPgohCiFLrXOZJIIn42U1txSRdM%2FHtyL75HTefWXvs%3D
B0178WKT3A,,KESS Global Inc.,24672.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WKT3A&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A54Z&v=2&sig=CG35OJ7TakomfuoFVXmHHcnitbtn9i7Yzt1%2FuzuUwhA%3D
B00VMN6L5W,,META WATCH LTD,24203.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00VMN6L5W&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A57Z&v=2&sig=iXajZa%2FnQc021m%2Bm7OGIs59b8El3%2BXY91S2MbyYnlOU%3D
B01ERNGJ5K,,Pebble,24800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01ERNGJ5K&atag=kyoheikoga04-22&exp=2016-06-29T10%3A28%3A59Z&v=2&sig=2c%2B%2Ba4zGpVlmAxlNyAbAlfEA5GvQpW4CCJ%2Bhkcu9mTA%3D
B017R8NTD2,,Pebble,25800.0,12386.0,5.0,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B017R8NTD2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A01Z&v=2&sig=JEEtiunMf0ooSINwRBQAjV%2FZ5EvNopZTvd%2FBR9qSbEE%3D
B016A8779C,,pebble,25900.0,16132.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B016A8779C&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A11Z&v=2&sig=6xJpMV7R7QtIfTsVybnBqDLQovGj9oejslALtwbgkhw%3D
B00G955CL2,,Samsung,25000.0,109488.0,4.8,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00G955CL2&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A13Z&v=2&sig=n5munmt%2Bhtczr6YPdVKit2yPfZNRP06TuFU0vLfDxoM%3D
B01DF0349A,,Sony,25883.0,413697.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DF0349A&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A18Z&v=2&sig=MPz5jah3JDuSGwvrjKm3kETE1oZ63xagG30wZB6g%2BKk%3D
B00P3T701K,,LG,25800.0,1258087.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00P3T701K&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A20Z&v=2&sig=mbhnurN2%2F9cIgg5L6zZqCnMWxhkmu6NQYftL4AdDzX4%3D
B01FJAQRRK,2016-06-17,Fitbit,26297.0,2076.0,4.6,5,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01FJAQRRK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A23Z&v=2&sig=Wsuj5ZBJw%2FnL6jSk94QOz6vs%2FWSRCUmNrJwOSUpPPFI%3D
B00PATNR88,,Samsung,26790.0,128628.0,3.3,8,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PATNR88&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A28Z&v=2&sig=bh6dW2%2B9gHM2BcG54plBf6aaZV7VRqrYe2SgNQ7J5uo%3D
B00FH9I0FQ,,Samsung,26000.0,74877.0,4.5,2,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00FH9I0FQ&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A32Z&v=2&sig=guasyjcKMiAJXnkE3%2BfksaMHUWRU34Tt8GfA7Cdg078%3D
B00PAU4LQY,,Samsung,26790.0,262976.0,3.0,4,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PAU4LQY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A38Z&v=2&sig=t27R9vhl18sDTpjl4vagqw4q7hKRl2oI8BTUAw7R03E%3D
B01AHSXCSG,,Fitbit,26000.0,312521.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01AHSXCSG&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A42Z&v=2&sig=33PDbvQ1ciJQ8dwvqdfwDA7pl%2BhamexbnclpQx7WBIg%3D
B00WSBXMQS,,cookoo,26800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00WSBXMQS&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A45Z&v=2&sig=%2BjZTVmXuVkYZYirNqY2lQTeGw627EzueUB2rhYQlIvc%3D
B00ZEVZS52,,COOKOO,26800.0,936676.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00ZEVZS52&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A47Z&v=2&sig=TSzt4djJX3Rf1Xb8Wc1lG8l0uFSWSR5tWHYgy%2B88Q1Q%3D
B00KY9JUNK,,SNEER,26367.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00KY9JUNK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A50Z&v=2&sig=mdO1GILaawMvH375t1t%2FlnpAjiGUvBmzWu%2BwY0cyqmE%3D
B0178WQBUK,,Diesel,26800.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WQBUK&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A52Z&v=2&sig=MnOtHrkGQ%2BBWTw%2BQTkg8WYuGaniZJBNDqE0ksk44Kr4%3D
B00OBHEQF8,,Motorola,27980.0,145289.0,3.9,112,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00OBHEQF8&atag=kyoheikoga04-22&exp=2016-06-29T10%3A29%3A56Z&v=2&sig=xi1TPSQvypjmIVe1pIwk57J3U2PrA6x%2FfTrxG%2B945%2Bs%3D
B00PI2LH3Y,,Sincere　Inc.,27000.0,31996.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PI2LH3Y&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A00Z&v=2&sig=jrEprjWb82L2ue2vAvprmfGg%2FG791o8gy0KCu%2FafNX8%3D
B00PI2LG9Y,,Sincere　Inc.,27000.0,445451.0,3.7,3,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PI2LG9Y&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A03Z&v=2&sig=aP2vc5KrxYToW9ljsqS85ZRrCRrEr0aTZvGqOcOq0bw%3D
B00PI2LGBW,,Sincere　Inc.,27000.0,43978.0,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B00PI2LGBW&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A07Z&v=2&sig=YeGH2xwaSs3Skh8Kg0tL47d%2BGBQD%2BIdwAjE8qYljMLs%3D
B0178WGOJI,,Alcatel One Touch,27980.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B0178WGOJI&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A11Z&v=2&sig=ioHfmxkQRkdPlHyDY0krkXGl9sNnyP3Z3qXS%2BvlXx4w%3D
B01AHEDERY,,Motorola,28500.0,190886.0,3.8,34,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01AHEDERY&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A13Z&v=2&sig=%2Ft1%2F6l8CxtJABspjKegCwOrhwLDjAjzVpmMKJnkxLN0%3D
B01BHEQU06,,株式会社フューチャーズ,28000.0,29951.0,3.0,1,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01BHEQU06&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A19Z&v=2&sig=%2FPbweNFVBrs1YOzn5b7PDm2B5AsJv%2B353E%2BFRaL8bAE%3D
B01DGDYH8I,,LEMFO,28904.0,,0.0,0,http://www.amazon.jp/reviews/iframe?akid=AKIAIHC5MGDNMMKTRPOA&alinkCode=xm2&asin=B01DGDYH8I&atag=kyoheikoga04-22&exp=2016-06-29T10%3A30%3A24Z&v=2&sig=WyavlKyarH4wsrGgGW5XuzacZfJJ2XILK1rBHs0K%2Fsg%3D
